Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2022,12,19,0,0,0,0,0,0,0,0,0,0,0.3030828495,0.3030828495,0.6784717139,0.6784717139,0.9204303861,0.9204303861,1,1,1,1,1,1,0.9982872051,0.9982872051,0.9776882675,0.9776882675,0.9571221463,0.9571221463,0.9617351664,0.9617351664,0.902933404,0.902933404,0.8055983377,0.8055983377,0.5377023242,0.5377023242,0.1618709417,0.1618709417,0,0,0,0,0,0,0,0,0,0
2022,12,20,0,0,0,0,0,0,0,0,0,0,0.2929061403,0.2929061403,0.6750064626,0.6750064626,0.9180364999,0.9180364999,1,1,1,1,0.9833674181,0.9833674181,0.9818968204,0.9818968204,0.9741318148,0.9741318148,0.9561350369,0.9561350369,0.9180951869,0.9180951869,0.9028637447,0.9028637447,0.823297654,0.823297654,0.5377639305,0.5377639305,0.1686065591,0.1686065591,0,0,0,0,0,0,0,0,0,0
2022,12,21,0,0,0,0,0,0,0,0,0,0,0.2375764743,0.2375764743,0.6144073478,0.6144073478,0.9017297668,0.9017297668,1,1,1,1,1,1,0.9935708033,0.9935708033,0.9781127668,0.9781127668,0.2890661176,0.2890661176,0.0314622648,0.0314622648,0.0692317519,0.0692317519,0.0783427535,0.0783427535,0.498952895,0.498952895,0.1452066507,0.1452066507,0,0,0,0,0,0,0,0,0,0
2022,12,22,0,0,0,0,0,0,0,0,0,0,0.1992248685,0.1992248685,0.429220854,0.429220854,0.8383007907,0.8383007907,1,1,1,1,1,1,0.8839250554,0.8839250554,0.9970156198,0.9970156198,0.998376494,0.998376494,0.0819826464,0.0819826464,0.8760810287,0.8760810287,0.8445290624,0.8445290624,0.5243972855,0.5243972855,0.1652913976,0.1652913976,0,0,0,0,0,0,0,0,0,0
2022,12,23,0,0,0,0,0,0,0,0,0,0,0.2301025885,0.2301025885,0.1431798854,0.1431798854,0.8740224537,0.8740224537,1,1,0.5298138042,0.5298138042,0.4713711096,0.4713711096,0.5305266046,0.5305266046,0.9560328631,0.9560328631,0.9810262797,0.9810262797,0.9962099066,0.9962099066,0.9534052355,0.9534052355,0.8343284958,0.8343284958,0.5460471533,0.5460471533,0.1663199805,0.1663199805,0,0,0,0,0,0,0,0,0,0
2022,12,24,0,0,0,0,0,0,0,0,0,0,0.2607322729,0.2607322729,0.6602171359,0.6602171359,0.6724898672,0.6724898672,0.7096855504,0.7096855504,0.9817746145,0.9817746145,0.9833050065,0.9833050065,0.9426805124,0.9426805124,0.9895072063,0.9895072063,0.9914948134,0.9914948134,0.9802712004,0.9802712004,0.9713742302,0.9713742302,0.8574835898,0.8574835898,0.5666375346,0.5666375346,0.1989104954,0.1989104954,0,0,0,0,0,0,0,0,0,0
2022,12,25,0,0,0,0,0,0,0,0,0,0,0.2846175822,0.2846175822,0.6779115197,0.6779115197,0.9370971937,0.9370971937,1,1,1,1,1,1,1,1,0.975587313,0.975587313,0.9853474754,0.9853474754,0.9755576172,0.9755576172,0.8910177273,0.8910177273,0.7398935541,0.7398935541,0.55876653,0.55876653,0.2083174285,0.2083174285,0,0,0,0,0,0,0,0,0,0
2022,12,26,0,0,0,0,0,0,0,0,0,0,0.2628915118,0.2628915118,0.5932063399,0.5932063399,0.8686487171,0.8686487171,0.9443324056,0.9443324056,0.9972955659,0.9972955659,0.9693395125,0.9693395125,0.9531725007,0.9531725007,0.8841312149,0.8841312149,0.8794413883,0.8794413883,0.8237318171,0.8237318171,0.8581438438,0.8581438438,0.757584918,0.757584918,0.5372788315,0.5372788315,0.2079374225,0.2079374225,0,0,0,0,0,0,0,0,0,0
2022,12,27,0,0,0,0,0,0,0,0,0,0,0.0852897548,0.0852897548,0.5996593939,0.5996593939,0.8364764604,0.8364764604,0.9568274026,0.9568274026,0.9710019754,0.9710019754,0.9410296258,0.9410296258,0.8720900104,0.8720900104,0.4889035254,0.4889035254,0.8915415818,0.8915415818,0.6511485339,0.6511485339,0.8010434006,0.8010434006,0.74224949,0.74224949,0.5300176484,0.5300176484,0.186522806,0.186522806,0,0,0,0,0,0,0,0,0,0
2022,12,28,0,0,0,0,0,0,0,0,0,0,0.2375764743,0.2375764743,0.6144073478,0.6144073478,0.9017297668,0.9017297668,1,1,1,1,1,1,0.9935708033,0.9935708033,0.9781127668,0.9781127668,0.2890661176,0.2890661176,0.0314622648,0.0314622648,0.0692317519,0.0692317519,0.0783427535,0.0783427535,0.498952895,0.498952895,0.1452066507,0.1452066507,0,0,0,0,0,0,0,0,0,0
2022,12,29,0,0,0,0,0,0,0,0,0,0,0.1405654448,0.1405654448,0.6073267556,0.6073267556,0.8544689098,0.8544689098,0.9810586934,0.9810586934,1,1,0.9836780666,0.9836780666,0.960018345,0.960018345,0.9121648801,0.9121648801,0.8443574306,0.8443574306,0.6585545723,0.6585545723,0.7116440656,0.7116440656,0.7246796273,0.7246796273,0.5211895323,0.5211895323,0.1943858581,0.1943858581,0,0,0,0,0,0,0,0,0,0
2022,12,30,0,0,0,0,0,0,0,0,0,0,0.0940381451,0.0940381451,0.5741945687,0.5741945687,0.8897131242,0.8897131242,1,1,1,1,0.9859900125,0.9859900125,0.9415740157,0.9415740157,0.9317694605,0.9317694605,0.8702395074,0.8702395074,0.8306473207,0.8306473207,0.7349055612,0.7349055612,0.6270580717,0.6270580717,0.5230905684,0.5230905684,0.2063181444,0.2063181444,0,0,0,0,0,0,0,0,0,0
2022,12,31,0,0,0,0,0,0,0,0,0,0,0.2425796674,0.2425796674,0.6309329241,0.6309329241,0.9038670609,0.9038670609,1,1,1,1,0.9907622828,0.9907622828,0.9644023549,0.9644023549,0.9175206985,0.9175206985,0.8843095912,0.8843095912,0.8488330446,0.8488330446,0.7877493342,0.7877493342,0.7621796173,0.7621796173,0.5240784831,0.5240784831,0.2070446351,0.2070446351,0,0,0,0,0,0,0,0,0,0
2023,1,1,0,0,0,0,0,0,0,0,0,0,0.138083377,0.138083377,0.5591009352,0.5591009352,0.8187683862,0.8187683862,0.9673353965,0.9673353965,0.9871039583,0.9871039583,0.858722862,0.858722862,0.8939619426,0.8939619426,0.5713341056,0.5713341056,0.7025872413,0.7025872413,0.5678212404,0.5678212404,0.6723906127,0.6723906127,0.7971946202,0.7971946202,0.5822443522,0.5822443522,0.239506703,0.239506703,0,0,0,0,0,0,0,0,0,0
2023,1,2,0,0,0,0,0,0,0,0,0,0,0.2087553161,0.2087553161,0.5489284538,0.5489284538,0.6901485154,0.6901485154,0.8855247041,0.8855247041,0.8811202594,0.8811202594,0.9531800505,0.9531800505,0.8819091618,0.8819091618,0.8838890177,0.8838890177,0.8956490682,0.8956490682,0.9387102307,0.9387102307,0.6582606339,0.6582606339,0.7865850565,0.7865850565,0.5463734048,0.5463734048,0.2307376765,0.2307376765,0,0,0,0,0,0,0,0,0,0
2023,1,3,0,0,0,0,0,0,0,0,0,0,0.0016337264,0.0016337264,0.0456283919,0.0456283919,0.0444228017,0.0444228017,0.12464516,0.12464516,0.1322765847,0.1322765847,0.9156096966,0.9156096966,0.8338206469,0.8338206469,0.5515856766,0.5515856766,0.2615536897,0.2615536897,0.5202739948,0.5202739948,0.1438956052,0.1438956052,0.7479827978,0.7479827978,0.1048993483,0.1048993483,0.0261720993,0.0261720993,0,0,0,0,0,0,0,0,0,0
2023,1,4,0,0,0,0,0,0,0,0,0,0,0.1862096409,0.1862096409,0.5626078613,0.5626078613,0.872457836,0.872457836,0.9897369212,0.9897369212,1,1,0.9513813894,0.9513813894,0.949300769,0.949300769,0.9127830566,0.9127830566,0.6362791794,0.6362791794,0.8040676437,0.8040676437,0.830905624,0.830905624,0.7882035294,0.7882035294,0.5633305268,0.5633305268,0.2373367938,0.2373367938,0,0,0,0,0,0,0,0,0,0
2023,1,5,0,0,0,0,0,0,0,0,0,0,0.0047049453,0.0047049453,0.0418166356,0.0418166356,0.5748129465,0.5748129465,0.9771388444,0.9771388444,1,1,0.9478629877,0.9478629877,0.8850428264,0.8850428264,0.8503576988,0.8503576988,0.8423957948,0.8423957948,0.0543259974,0.0543259974,0,0,0.7725863434,0.7725863434,0.3875490535,0.3875490535,0.1476322461,0.1476322461,0,0,0,0,0,0,0,0,0,0
2023,1,6,0,0,0,0,0,0,0,0,0,0,0.1637193308,0.1637193308,0.558402731,0.558402731,0.8440844304,0.8440844304,0.8949364691,0.8949364691,0.9871952604,0.9871952604,0.9380194756,0.9380194756,0.7957691199,0.7957691199,0.9089045804,0.9089045804,0.8420443774,0.8420443774,0.6742219895,0.6742219895,0.741839889,0.741839889,0.1669290972,0.1669290972,0.2771334287,0.2771334287,0.0920987862,0.0920987862,0,0,0,0,0,0,0,0,0,0
2023,1,7,0,0,0,0,0,0,0,0,0,0,0.114767221,0.114767221,0.4607604386,0.4607604386,0.7886219888,0.7886219888,0.3517197809,0.3517197809,0.7356158451,0.7356158451,1,1,0.6428324946,0.6428324946,0.4442525792,0.4442525792,0.1913540652,0.1913540652,0.9793144915,0.9793144915,0.730027896,0.730027896,0.0832100705,0.0832100705,0.0551301905,0.0551301905,0.0080917986,0.0080917986,0,0,0,0,0,0,0,0,0,0
2023,1,8,0,0,0,0,0,0,0,0,0,0,0.138083377,0.138083377,0.5591009352,0.5591009352,0.8187683862,0.8187683862,0.9673353965,0.9673353965,0.9871039583,0.9871039583,0.858722862,0.858722862,0.8939619426,0.8939619426,0.5713341056,0.5713341056,0.7025872413,0.7025872413,0.5678212404,0.5678212404,0.6723906127,0.6723906127,0.7971946202,0.7971946202,0.5822443522,0.5822443522,0.239506703,0.239506703,0,0,0,0,0,0,0,0,0,0
2023,1,9,0,0,0,0,0,0,0,0,0,0,0.0023619637,0.0023619637,0.04385691,0.04385691,0.8122921795,0.8122921795,0.9239412381,0.9239412381,0.4426706473,0.4426706473,0.9488689212,0.9488689212,0.1735233826,0.1735233826,0.0626907579,0.0626907579,0.8333617205,0.8333617205,0.4427101075,0.4427101075,0.813063969,0.813063969,0.691174179,0.691174179,0.2618795384,0.2618795384,0.0797427456,0.0797427456,0,0,0,0,0,0,0,0,0,0
2023,1,10,0,0,0,0,0,0,0,0,0,0,0.0016337264,0.0016337264,0.0456283919,0.0456283919,0.0444228017,0.0444228017,0.12464516,0.12464516,0.1322765847,0.1322765847,0.9156096966,0.9156096966,0.8338206469,0.8338206469,0.5515856766,0.5515856766,0.2615536897,0.2615536897,0.5202739948,0.5202739948,0.1438956052,0.1438956052,0.7479827978,0.7479827978,0.1048993483,0.1048993483,0.0261720993,0.0261720993,0,0,0,0,0,0,0,0,0,0
2023,1,11,0,0,0,0,0,0,0,0,0,0,0.0354482197,0.0354482197,0.2204857714,0.2204857714,0.5271880891,0.5271880891,1,1,1,1,0.9734868618,0.9734868618,0.934521408,0.934521408,0.6124631268,0.6124631268,0.8212268987,0.8212268987,0.5334452514,0.5334452514,0.8395900929,0.8395900929,0.7473913978,0.7473913978,0.3361871526,0.3361871526,0.1353463278,0.1353463278,0,0,0,0,0,0,0,0,0,0
2023,1,12,0,0,0,0,0,0,0,0,0,0,0.0895499079,0.0895499079,0.529935406,0.529935406,0.8556818081,0.8556818081,0.9741788248,0.9741788248,1,1,1,1,0.9765878107,0.9765878107,0.8380228579,0.8380228579,0.4422047752,0.4422047752,0.5771198592,0.5771198592,0.0759266306,0.0759266306,0.1816799704,0.1816799704,0.6021959208,0.6021959208,0.2527410757,0.2527410757,0,0,0,0,0,0,0,0,0,0
2023,1,13,0,0,0,0,0,0,0,0,0,0,0.0576922357,0.0576922357,0.4054191963,0.4054191963,0.6800633095,0.6800633095,0.9961883646,0.9961883646,0.9894422782,0.9894422782,1,1,0.994571301,0.994571301,0.9819227917,0.9819227917,1,1,0.4001000196,0.4001000196,0.3275940864,0.3275940864,0.3301668523,0.3301668523,0.2292182569,0.2292182569,0.0817995489,0.0817995489,0,0,0,0,0,0,0,0,0,0
2023,1,14,0,0,0,0,0,0,0,0,0,0,0.0848105547,0.0848105547,0.5538116556,0.5538116556,0.8672430476,0.8672430476,1,1,1,1,1,1,0.9858286484,0.9858286484,0.9445196403,0.9445196403,0.9643794035,0.9643794035,0.9233525561,0.9233525561,0.8991150241,0.8991150241,0.8135165536,0.8135165536,0.5946724077,0.5946724077,0.2600628585,0.2600628585,0,0,0,0,0,0,0,0,0,0
2023,1,15,0,0,0,0,0,0,0,0,0,0,0.0613287564,0.0613287564,0.512117105,0.512117105,0.8597877846,0.8597877846,0.982580831,0.982580831,0.9820121811,0.9820121811,0.9509382673,0.9509382673,0.8879487895,0.8879487895,0.8876651189,0.8876651189,0.8171457862,0.8171457862,0.5639941027,0.5639941027,0.5718086349,0.5718086349,0.8135985946,0.8135985946,0.1468278415,0.1468278415,0.0498878907,0.0498878907,0,0,0,0,0,0,0,0,0,0
2023,1,16,0,0,0,0,0,0,0,0,0,0,0.0605735965,0.0605735965,0.5287534115,0.5287534115,0.8815388196,0.8815388196,1,1,1,1,1,1,0.990590349,0.990590349,0.9773774176,0.9773774176,0.910012889,0.910012889,0.9086433578,0.9086433578,0.8586493775,0.8586493775,0.7963037454,0.7963037454,0.5875772192,0.5875772192,0.2481242304,0.2481242304,0,0,0,0,0,0,0,0,0,0
2023,1,17,0,0,0,0,0,0,0,0,0,0,0.0466564211,0.0466564211,0.5327595294,0.5327595294,0.7764204269,0.7764204269,0.9076002793,0.9076002793,0.9822237765,0.9822237765,0.9762653845,0.9762653845,0.951032086,0.951032086,0.9153763579,0.9153763579,0.9221676423,0.9221676423,0.8851447989,0.8851447989,0.858337219,0.858337219,0.7020371135,0.7020371135,0.3710757217,0.3710757217,0.1413059278,0.1413059278,0,0,0,0,0,0,0,0,0,0
2023,1,18,0,0,0,0,0,0,0,0,0,0,0.0331483434,0.0331483434,0.4252771476,0.4252771476,0.7292882182,0.7292882182,0.8119177101,0.8119177101,0.8746738492,0.8746738492,0.9080747079,0.9080747079,0.9068198327,0.9068198327,0.8840202834,0.8840202834,0.8624402762,0.8624402762,0.8226935705,0.8226935705,0.7725316829,0.7725316829,0.7556338519,0.7556338519,0.520596119,0.520596119,0.2184960504,0.2184960504,0,0,0,0,0,0,0,0,0,0
2023,1,19,0,0,0,0,0,0,0,0,0,0,0.0262401581,0.0262401581,0.4736615135,0.4736615135,0.8183149964,0.8183149964,0.9473126586,0.9473126586,0.977339568,0.977339568,0.9508321676,0.9508321676,0.9416847459,0.9416847459,0.8967697585,0.8967697585,0.9014247554,0.9014247554,0.8835413249,0.8835413249,0.7815565968,0.7815565968,0.7220759577,0.7220759577,0.5545451928,0.5545451928,0.2317294165,0.2317294165,0,0,0,0,0,0,0,0,0,0
2023,1,20,0,0,0,0,0,0,0,0,0,0,0.0191532945,0.0191532945,0.485691343,0.485691343,0.8359923681,0.8359923681,0.9371265876,0.9371265876,1,1,0.9805101763,0.9805101763,0.9655995497,0.9655995497,0.9506654684,0.9506654684,0.9314409945,0.9314409945,0.9392367025,0.9392367025,0.8964106907,0.8964106907,0.8053097345,0.8053097345,0.585077032,0.585077032,0.2486697277,0.2486697277,0,0,0,0,0,0,0,0,0,0
2023,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1726407622,0.1726407622,0.1249621504,0.1249621504,0.2787666991,0.2787666991,0.3550921195,0.3550921195,0.3458583282,0.3458583282,0.6503973805,0.6503973805,0.502814963,0.502814963,0.4337071384,0.4337071384,0.4613589857,0.4613589857,0.7033645673,0.7033645673,0.3537137298,0.3537137298,0.1969711063,0.1969711063,0.0461399151,0.0461399151,0,0,0,0,0,0,0,0,0,0
2023,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0.2608856846,0.2608856846,0.784966483,0.784966483,0.7184233711,0.7184233711,0.9682228488,0.9682228488,0.968673722,0.968673722,0.9326669791,0.9326669791,0.8817591727,0.8817591727,0.8510972759,0.8510972759,0.7400940764,0.7400940764,0.6797541709,0.6797541709,0.1411883525,0.1411883525,0.2666245288,0.2666245288,0.0864349567,0.0864349567,0,0,0,0,0,0,0,0,0,0
2023,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0.3733210282,0.3733210282,0.8424161289,0.8424161289,0.8938610775,0.8938610775,1,1,0.9662877882,0.9662877882,0.5943041795,0.5943041795,0.7972653869,0.7972653869,0.9015607522,0.9015607522,0.3209374902,0.3209374902,0.5388879426,0.5388879426,0.3152158595,0.3152158595,0.2235230001,0.2235230001,0.0611966552,0.0611966552,0,0,0,0,0,0,0,0,0,0
2023,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0.4610474312,0.4610474312,0.8146965348,0.8146965348,0.9735163563,0.9735163563,0.9717951056,0.9717951056,0.9600293173,0.9600293173,0.9720082109,0.9720082109,0.95336346,0.95336346,0.8993502755,0.8993502755,0.8962292945,0.8962292945,0.8931600547,0.8931600547,0.7815364641,0.7815364641,0.583260956,0.583260956,0.2354090816,0.2354090816,0,0,0,0,0,0,0,0,0,0
2023,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0.128849485,0.128849485,0.7213585267,0.7213585267,0.9329545757,0.9329545757,0.9246199136,0.9246199136,0.9784985106,0.9784985106,0.9856482589,0.9856482589,0.9516345589,0.9516345589,0.9516606309,0.9516606309,0.9585490559,0.9585490559,0.900107368,0.900107368,0.4150414493,0.4150414493,0.0305847783,0.0305847783,0.0046658837,0.0046658837,0,0,0,0,0,0,0,0,0,0
2023,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0.3512012616,0.3512012616,0.739589046,0.739589046,0.5359388955,0.5359388955,0.9840565626,0.9840565626,0.9934874537,0.9934874537,0.91301408,0.91301408,0.8226028724,0.8226028724,0.7198650783,0.7198650783,0.7114104249,0.7114104249,0,0,0.1575176343,0.1575176343,0.4141238986,0.4141238986,0.1106496682,0.1106496682,0,0,0,0,0,0,0,0,0,0
2023,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0.4501835907,0.4501835907,0.8463022556,0.8463022556,0.9961204165,0.9961204165,1,1,1,1,0.9709177198,0.9709177198,0.9594705325,0.9594705325,0.9447021438,0.9447021438,0.8930251651,0.8930251651,0.7807354821,0.7807354821,0.7467242987,0.7467242987,0.5363258472,0.5363258472,0.2103295975,0.2103295975,0,0,0,0,0,0,0,0,0,0
2023,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0.3887892317,0.3887892317,0.760765492,0.760765492,0.9539106685,0.9539106685,1,1,0.9765380827,0.9765380827,0.9601849436,0.9601849436,0.9096424461,0.9096424461,0.9099609465,0.9099609465,0.8807616949,0.8807616949,0.8584272124,0.8584272124,0.7674126258,0.7674126258,0.5562659401,0.5562659401,0.2100596171,0.2100596171,0,0,0,0,0,0,0,0,0,0
2023,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0212570676,0.0212570676,0.673813697,0.673813697,0.5709847015,0.5709847015,0.9221122772,0.9221122772,0.9568105918,0.9568105918,0.9474519773,0.9474519773,0.9327126805,0.9327126805,0.863022415,0.863022415,0.9323682089,0.9323682089,0.8884197955,0.8884197955,0.7343876459,0.7343876459,0.6169142795,0.6169142795,0.2269444626,0.2269444626,0,0,0,0,0,0,0,0,0,0
2023,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0.3885856895,0.3885856895,0.8000920269,0.8000920269,0.9800235674,0.9800235674,1,1,1,1,0.9555256181,0.9555256181,0.9073715711,0.9073715711,0.9248655333,0.9248655333,0.7285609221,0.7285609221,0.7141841157,0.7141841157,0.1247451192,0.1247451192,0.3947772189,0.3947772189,0.0819560912,0.0819560912,0,0,0,0,0,0,0,0,0,0
2023,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0.4075689728,0.4075689728,0.8294625076,0.8294625076,0.9868185764,0.9868185764,1,1,1,1,0.9984626622,0.9984626622,0.9355869345,0.9355869345,0.8983437379,0.8983437379,0.8627790099,0.8627790099,0.7538040857,0.7538040857,0.6286201729,0.6286201729,0.5591693866,0.5591693866,0.1883279096,0.1883279096,0,0,0,0,0,0,0,0,0,0
2023,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0744398159,0.0744398159,0.1868027521,0.1868027521,0.3447404565,0.3447404565,0.3980869445,0.3980869445,0.4508528037,0.4508528037,0.5626030294,0.5626030294,0.9082684857,0.9082684857,0.4500339036,0.4500339036,0.3510503665,0.3510503665,0.4614950832,0.4614950832,0.2010415484,0.2010415484,0.0313272947,0.0313272947,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3990338891,0.3990338891,0.8444631276,0.8444631276,0.9797526811,0.9797526811,0.9950993834,0.9950993834,1,1,0.9728446266,0.9728446266,0.9442765372,0.9442765372,0.9423893926,0.9423893926,0.6053734748,0.6053734748,0.5079233497,0.5079233497,0.3081479508,0.3081479508,0.587019441,0.587019441,0.1820171942,0.1820171942,0,0,0,0,0,0,0,0,0,0
2023,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4008723124,0.4008723124,0.3651527634,0.3651527634,1,1,1,1,1,1,1,1,1,1,0.9982446244,0.9982446244,0.9881244881,0.9881244881,0.9876739169,0.9876739169,0.8732545901,0.8732545901,0.5938458571,0.5938458571,0.1801475651,0.1801475651,0,0,0,0,0,0,0,0,0,0
2023,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2866854183,0.2866854183,0.75395639,0.75395639,0.9171884072,0.9171884072,1,1,0.9840584752,0.9840584752,0.9635683552,0.9635683552,0.9370541096,0.9370541096,0.9155174885,0.9155174885,0.8108932545,0.8108932545,0.773307801,0.773307801,0.8548250584,0.8548250584,0.1513288228,0.1513288228,0.0325392569,0.0325392569,0,0,0,0,0,0,0,0,0,0
2023,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4126421272,0.4126421272,0.8209888287,0.8209888287,0.9851638646,0.9851638646,0.9933476316,0.9933476316,0.9723094978,0.9723094978,0.9481968896,0.9481968896,0.8897556044,0.8897556044,0.7877010156,0.7877010156,0.8202450238,0.8202450238,0.8105767674,0.8105767674,0.7798043418,0.7798043418,0.5970274377,0.5970274377,0.1487981344,0.1487981344,0,0,0,0,0,0,0,0,0,0
2023,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3885856895,0.3885856895,0.8000920269,0.8000920269,0.9800235674,0.9800235674,1,1,1,1,0.9555256181,0.9555256181,0.9073715711,0.9073715711,0.9248655333,0.9248655333,0.7285609221,0.7285609221,0.7141841157,0.7141841157,0.1247451192,0.1247451192,0.3947772189,0.3947772189,0.0819560912,0.0819560912,0,0,0,0,0,0,0,0,0,0
2023,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0409257105,0.0409257105,0.5199696881,0.5199696881,0.9586112661,0.9586112661,1,1,1,1,1,1,0.5945904674,0.5945904674,0.6592630442,0.6592630442,0.2849759454,0.2849759454,0.4882683367,0.4882683367,0.7951892963,0.7951892963,0.0472421335,0.0472421335,0.0021522941,0.0021522941,0,0,0,0,0,0,0,0,0,0
2023,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1996000425,0.1996000425,0.7569289925,0.7569289925,0.9965203538,0.9965203538,1,1,1,1,1,1,0.9701031482,0.9701031482,0.9157311978,0.9157311978,0.611596512,0.611596512,0.3792478118,0.3792478118,0.5154017654,0.5154017654,0.33267318,0.33267318,0.051008742,0.051008742,0,0,0,0,0,0,0,0,0,0
2023,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0.347028545,0.347028545,0.7755351893,0.7755351893,0.9691347623,0.9691347623,1,1,0.9868846119,0.9868846119,0.9433873737,0.9433873737,0.8419594172,0.8419594172,0.8993686969,0.8993686969,0.3311945292,0.3311945292,0,0,0.2713343875,0.2713343875,0.0248051853,0.0248051853,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0.4183183586,0.4183183586,0.7908952798,0.7908952798,0.9868052888,0.9868052888,1,1,0.5210039082,0.5210039082,0.6981896418,0.6981896418,0.9648680257,0.9648680257,0.5569987727,0.5569987727,0.792315445,0.792315445,0.0340754471,0.0340754471,0.1016112653,0.1016112653,0.196236965,0.196236965,0.0131502379,0.0131502379,0,0,0,0,0,0,0,0,0,0
2023,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.3929675854,0.3929675854,0.7544377644,0.7544377644,0.2653582786,0.2653582786,0.1712428438,0.1712428438,0.28771078,0.28771078,0.9582972957,0.9582972957,0.8866118733,0.8866118733,1,1,1,1,1,1,0.8926391194,0.8926391194,0.5253958705,0.5253958705,0.039292279,0.039292279,0,0,0,0,0,0,0,0,0,0
2023,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0.4888302421,0.4888302421,0.8715984689,0.8715984689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8821589087,0.8821589087,0.5901273357,0.5901273357,0.0474913469,0.0474913469,0,0,0,0,0,0,0,0,0,0
2023,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0.4759236308,0.4759236308,0.707616607,0.707616607,0.9738004296,0.9738004296,1,1,1,1,1,1,1,1,1,1,1,1,0.9785348502,0.9785348502,0.8564353775,0.8564353775,0.5751600353,0.5751600353,0.0245720378,0.0245720378,0,0,0,0,0,0,0,0,0,0
2023,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0.4725310588,0.4725310588,0.8342689029,0.8342689029,0.9981631873,0.9981631873,1,1,1,1,1,1,1,1,1,1,1,1,0.9489826713,0.9489826713,0.73925907,0.73925907,0.4786645052,0.4786645052,0.0073480832,0.0073480832,0,0,0,0,0,0,0,0,0,0
2023,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0.3624353436,0.3624353436,0.8292562474,0.8292562474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.889628164,0.889628164,0.5748453602,0.5748453602,0.003484779,0.003484779,0,0,0,0,0,0,0,0,0,0
2023,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4447574083,0.4447574083,0.828306283,0.828306283,1,1,1,1,1,1,0.9611682278,0.9611682278,0.9052719252,0.9052719252,0.9711212621,0.9711212621,0.8834837452,0.8834837452,0.8729220975,0.8729220975,0.8120106229,0.8120106229,0.5270289396,0.5270289396,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0.4647360554,0.4647360554,0.8404319444,0.8404319444,1,1,1,1,1,1,1,1,0.9856614458,0.9856614458,0.942353053,0.942353053,0.9463398435,0.9463398435,0.9173947681,0.9173947681,0.8257499253,0.8257499253,0.5316658171,0.5316658171,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0.3235635072,0.3235635072,0.4682675435,0.4682675435,0.9863485771,0.9863485771,0.9842980551,0.9842980551,0.6252280035,0.6252280035,0.7023537012,0.7023537012,0.7909093728,0.7909093728,0.8915074568,0.8915074568,0.8726454733,0.8726454733,0.7278305055,0.7278305055,0.7718245196,0.7718245196,0.4987487487,0.4987487487,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0.4398601135,0.4398601135,0.6768774003,0.6768774003,0.9331415084,0.9331415084,0.9676745329,0.9676745329,0.9686108071,0.9686108071,0.8966204741,0.8966204741,0.7472656687,0.7472656687,0.8526604843,0.8526604843,0.8382281115,0.8382281115,0.9161627436,0.9161627436,0.7511093153,0.7511093153,0.4688000551,0.4688000551,0,0,0,0,0,0,0,0,0,0,0,0
